,farm_id,number,date,plantHeight,weeklyGrowth
720,tom1,065,20211021,,
721,tom1,066,20211021,,
722,tom1,066,20211021,,
723,tom1,066,20211021,30.62,30.62
724,tom1,067,20211021,36.57,36.57
725,tom1,067,20211021,37.17,37.17
726,tom1,067,20211021,35.12,35.12
727,tom1,068,20211021,25.63,25.63
728,tom1,068,20211021,26.02,26.02
729,tom1,068,20211021,,
730,tom1,068,20211021,27.04,27.04
731,tom1,068,20211021,,
732,tom1,069,20211021,30.69,30.69
733,tom1,069,20211021,32.6,32.6
734,tom1,069,20211021,,
735,tom1,069,20211021,33.38,33.38
736,tom1,069,20211021,34.62,34.62
737,tom1,070,20211021,26.16,26.16
738,tom1,070,20211021,16.57,16.57
739,tom1,070,20211021,25.91,25.91
740,tom1,071,20211021,25.24,25.24
741,tom1,071,20211021,,
742,tom1,071,20211021,,
743,tom1,071,20211021,,
744,tom1,072,20211021,,
745,tom1,072,20211021,17.84,17.84
746,tom1,072,20211021,19.5,19.5
747,tom1,072,20211021,18.94,18.94
748,tom1,072,20211021,27.93,27.93
749,tom1,073,20211021,,
750,tom1,073,20211021,,
751,tom1,073,20211021,,
752,tom1,073,20211021,,
753,tom1,073,20211021,,
754,tom1,074,20211021,24.5,24.5
755,tom1,075,20211021,36.35,36.35
756,tom1,075,20211021,,
757,tom1,075,20211021,37.35,37.35
758,tom1,075,20211021,35.54,35.54
759,tom1,076,20211022,,
760,tom1,076,20211022,,
761,tom1,076,20211022,,
762,tom1,077,20211022,,
763,tom1,077,20211022,,
764,tom1,077,20211022,,
765,tom1,077,20211022,31.93,31.93
766,tom1,078,20211022,26.23,26.23
767,tom1,078,20211022,28.28,28.28
768,tom1,078,20211022,,
769,tom1,079,20211022,,
770,tom1,079,20211022,,
771,tom1,079,20211022,28.71,28.71
772,tom1,079,20211022,,
773,tom1,080,20211022,,
774,tom1,080,20211022,34.58,34.58
775,tom1,080,20211022,,
776,tom1,080,20211022,,
777,tom1,081,20211022,11.93,11.93
778,tom1,081,20211022,9.91,9.91
779,tom1,081,20211022,10.58,10.58
780,tom1,082,20211022,30.8,30.8
781,tom1,082,20211022,25.66,25.66
782,tom1,082,20211022,35.04,35.04
783,tom1,083,20211022,,
784,tom1,083,20211022,,
785,tom1,083,20211022,,
786,tom1,083,20211022,,
787,tom1,084,20211022,13.95,13.95
788,tom1,084,20211022,14.94,14.94
789,tom1,084,20211022,16.5,16.5
790,tom1,084,20211022,14.37,14.37
791,tom1,085,20211022,,
792,tom1,085,20211022,,
793,tom1,085,20211022,,
794,tom1,085,20211022,24.74,24.74
795,tom1,086,20211022,,
796,tom1,086,20211022,,
797,tom1,086,20211022,30.94,30.94
798,tom1,087,20211022,,
799,tom1,087,20211022,24.18,24.18
800,tom1,087,20211022,28.21,28.21
801,tom1,087,20211022,32.32,32.32
802,tom1,087,20211022,31.29,31.29
803,tom1,088,20211022,28.78,28.78
804,tom1,088,20211022,28.88,28.88
805,tom1,088,20211022,29.63,29.63
806,tom1,088,20211022,31.65,31.65
807,tom1,089,20211022,25.24,25.24
808,tom1,089,20211022,30.27,30.27
809,tom1,089,20211022,31.54,31.54
810,tom1,090,20211022,20.04,20.04
811,tom1,090,20211022,,
812,tom1,090,20211022,21.45,21.45
813,tom1,090,20211022,19.79,19.79
814,tom1,090,20211022,20.64,20.64
815,tom1,091,20211024,18.8,18.8
816,tom1,091,20211024,20.78,20.78
817,tom1,091,20211024,23.89,23.89
818,tom1,092,20211024,26.97,26.97
819,tom1,092,20211024,28.28,28.28
820,tom1,092,20211024,28.28,28.28
821,tom1,092,20211024,28.71,28.71
822,tom1,093,20211024,30.69,30.69
823,tom1,093,20211024,30.62,30.62
824,tom1,093,20211024,32.96,32.96
825,tom1,093,20211024,32.85,32.85
826,tom1,093,20211024,30.62,30.62
827,tom1,093,20211024,30.83,30.83
828,tom1,094,20211024,31.96,31.96
829,tom1,094,20211024,34.9,34.9
830,tom1,095,20211024,32.64,32.64
831,tom1,095,20211024,,
832,tom1,095,20211024,30.94,30.94
833,tom1,096,20211024,28.92,28.92
834,tom1,096,20211024,30.09,30.09
835,tom1,096,20211024,32.25,32.25
836,tom1,097,20211024,31.29,31.29
837,tom1,097,20211024,34.87,34.87
838,tom1,097,20211024,36.04,36.04
839,tom1,097,20211024,31.79,31.79
840,tom1,097,20211024,38.94,38.94
841,tom1,098,20211024,28.57,28.57
842,tom1,098,20211024,24.39,24.39
843,tom1,098,20211024,28.57,28.57
844,tom1,099,20211024,27.22,27.22
845,tom1,099,20211024,27.04,27.04
846,tom1,099,20211024,30.51,30.51
847,tom1,099,20211024,31.86,31.86
848,tom1,100,20211024,29.45,29.45
849,tom1,100,20211024,29.03,29.03
850,tom1,100,20211024,29.66,29.66
851,tom1,100,20211024,28.25,28.25
852,tom1,003,20211025,41.17,41.17
853,tom1,003,20211025,40.04,40.04
854,tom1,003,20211025,39.72,39.72
855,tom1,004,20211025,21.52,21.52
856,tom1,005,20211025,38.3,38.3
857,tom1,005,20211025,50.87,50.87
858,tom1,005,20211025,38.44,38.44
859,tom1,006,20211025,28.39,28.39
860,tom1,006,20211025,28.57,28.57
861,tom1,006,20211025,31.58,31.58
862,tom1,006,20211025,36.6,36.6
863,tom1,006,20211025,32.28,32.28
864,tom1,006,20211025,40.64,40.64
865,tom1,007,20211025,33.24,33.24
866,tom1,007,20211025,34.65,34.65
867,tom1,007,20211025,,
868,tom1,007,20211025,,
869,tom1,007,20211025,,
870,tom1,008,20211025,40.53,40.53
871,tom1,008,20211025,37.42,37.42
872,tom1,008,20211025,39.96,39.96
873,tom1,009,20211025,31.89,31.89
874,tom1,009,20211025,,
875,tom1,009,20211025,,
876,tom1,010,20211025,27.12,27.12
877,tom1,010,20211025,31.65,31.65
878,tom1,010,20211025,32.11,32.11
879,tom1,011,20211025,32.28,32.28
880,tom1,011,20211025,34.9,34.9
881,tom1,012,20211025,24.53,24.53
882,tom1,012,20211025,23.75,23.75
883,tom1,012,20211025,24.39,24.39
884,tom1,012,20211025,25.49,25.49
885,tom1,012,20211025,25.42,25.42
886,tom1,013,20211025,27.79,27.79
887,tom1,013,20211025,28.67,28.67
888,tom1,013,20211025,29.66,29.66
889,tom1,013,20211025,,
890,tom1,014,20211025,,
891,tom1,014,20211025,,
892,tom1,015,20211025,40.6,40.6
893,tom1,015,20211025,45.1,45.1
894,tom1,015,20211025,,
895,tom1,016,20211025,31.75,31.75
896,tom1,016,20211025,32.67,32.67
897,tom1,016,20211025,35.12,35.12
898,tom1,017,20211025,35.86,35.86
899,tom1,017,20211025,33.77,33.77
900,tom1,017,20211025,36.57,36.57
901,tom1,018,20211025,30.55,30.55
902,tom1,018,20211025,30.51,30.51
903,tom1,018,20211025,31.65,31.65
904,tom1,018,20211025,30.12,30.12
905,tom1,019,20211025,11.5,11.5
906,tom1,020,20211025,,
907,tom1,020,20211025,,
908,tom1,020,20211025,47.86,47.86
909,tom1,020,20211025,43.68,43.68
910,tom1,021,20211026,29.98,29.98
911,tom1,023,20211026,,
912,tom1,024,20211026,41.73,41.73
913,tom1,024,20211026,43.82,43.82
914,tom1,024,20211026,43.19,43.19
915,tom1,024,20211026,,
916,tom1,025,20211026,,
917,tom1,025,20211026,33.59,33.59
918,tom1,025,20211026,,
919,tom1,026,20211026,18.76,18.76
920,tom1,026,20211026,28.71,28.71
921,tom1,026,20211026,25.66,25.66
922,tom1,026,20211026,28.96,28.96
923,tom1,027,20211026,,
924,tom1,027,20211026,28.74,28.74
925,tom1,027,20211026,28.25,28.25
926,tom1,027,20211026,,
927,tom1,028,20211026,,
928,tom1,028,20211026,,
929,tom1,028,20211026,37.91,37.91
930,tom1,028,20211026,,
931,tom1,029,20211026,,
932,tom1,030,20211026,,
933,tom1,031,20211026,,
934,tom1,031,20211026,,
935,tom1,031,20211026,,
936,tom1,031,20211026,30.83,30.83
937,tom1,032,20211026,35.4,35.4
938,tom1,032,20211026,,
939,tom1,032,20211026,,
940,tom1,032,20211026,,
941,tom1,033,20211026,25.49,25.49
942,tom1,033,20211026,28.25,28.25
943,tom1,033,20211026,29.38,29.38
944,tom1,033,20211026,28.5,28.5
945,tom1,034,20211026,30.19,30.19
946,tom1,034,20211026,26.51,26.51
947,tom1,034,20211026,26.55,26.55
948,tom1,034,20211026,,
949,tom1,034,20211026,35.68,35.68
950,tom1,035,20211026,28.04,28.04
951,tom1,035,20211026,,
952,tom1,035,20211026,,
953,tom1,036,20211026,35.15,35.15
954,tom1,036,20211026,36.25,36.25
955,tom1,036,20211026,37.73,37.73
956,tom1,037,20211026,,
957,tom1,037,20211026,35.36,35.36
958,tom1,038,20211026,,
959,tom1,038,20211026,,
960,tom1,038,20211026,,
961,tom1,038,20211026,29.45,29.45
962,tom1,039,20211026,28.46,28.46
963,tom1,039,20211026,31.5,31.5
964,tom1,039,20211026,33.2,33.2
965,tom1,039,20211026,27.58,27.58
966,tom1,039,20211026,32.6,32.6
967,tom1,039,20211026,25.66,25.66
968,tom1,039,20211026,33.59,33.59
969,tom1,039,20211026,26.27,26.27
970,tom1,040,20211026,28.0,28.0
971,tom1,040,20211026,40.21,40.21
972,tom1,040,20211026,38.48,38.48
973,tom1,040,20211026,42.48,42.48
974,tom1,042,20211029,30.8,30.8
975,tom1,042,20211029,33.63,33.63
976,tom1,042,20211029,,
977,tom1,042,20211029,34.12,34.12
978,tom1,042,20211029,34.55,34.55
979,tom1,043,20211029,42.19,42.19
980,tom1,043,20211029,,
981,tom1,043,20211029,,
982,tom1,043,20211029,42.73,42.73
983,tom1,044,20211029,,
984,tom1,044,20211029,43.75,43.75
985,tom1,044,20211029,,
986,tom1,044,20211029,42.37,42.37
987,tom1,044,20211029,43.54,43.54
988,tom1,045,20211029,33.38,33.38
989,tom1,045,20211029,33.77,33.77
990,tom1,045,20211029,34.69,34.69
991,tom1,045,20211029,,
992,tom1,045,20211029,35.4,35.4
993,tom1,046,20211029,,
994,tom1,046,20211029,,
995,tom1,046,20211029,,
996,tom1,047,20211029,,
997,tom1,047,20211029,,
998,tom1,048,20211029,,
999,tom1,048,20211029,52.46,52.46
1000,tom1,048,20211029,51.29,51.29
1001,tom1,048,20211029,,
1002,tom1,049,20211029,51.04,51.04
1003,tom1,049,20211029,48.78,48.78
1004,tom1,049,20211029,50.05,50.05
1005,tom1,050,20211029,46.62,46.62
1006,tom1,050,20211029,,
1007,tom1,050,20211029,45.95,45.95
1008,tom1,050,20211029,,
1009,tom1,050,20211029,46.69,46.69
1010,tom1,051,20211029,51.33,51.33
1011,tom1,051,20211029,51.72,51.72
1012,tom1,051,20211029,49.49,49.49
1013,tom1,052,20211029,31.79,31.79
1014,tom1,052,20211029,30.8,30.8
1015,tom1,052,20211029,33.52,33.52
1016,tom1,052,20211029,37.38,37.38
1017,tom1,054,20211029,32.11,32.11
1018,tom1,054,20211029,31.82,31.82
1019,tom1,054,20211029,32.96,32.96
1020,tom1,054,20211029,33.84,33.84
1021,tom1,054,20211029,30.48,30.48
1022,tom1,055,20211029,35.43,35.43
1023,tom1,055,20211029,35.29,35.29
1024,tom1,055,20211029,37.17,37.17
1025,tom1,055,20211029,41.31,41.31
1026,tom1,055,20211029,38.8,38.8
1027,tom1,057,20211029,33.66,33.66
1028,tom1,057,20211029,33.31,33.31
1029,tom1,057,20211029,40.32,40.32
1030,tom1,058,20211029,35.5,35.5
1031,tom1,058,20211029,34.27,34.27
1032,tom1,059,20211029,35.61,35.61
1033,tom1,059,20211029,43.86,43.86
1034,tom1,059,20211029,40.92,40.92
1035,tom1,059,20211029,46.76,46.76
1036,tom1,060,20211029,39.19,39.19
1037,tom1,060,20211029,41.81,41.81
1038,tom1,060,20211029,40.99,40.99
1039,tom1,061,20211030,39.89,39.89
1040,tom1,061,20211030,40.71,40.71
1041,tom1,061,20211030,40.46,40.46
1042,tom1,062,20211030,41.95,41.95
1043,tom1,062,20211030,29.66,29.66
1044,tom1,062,20211030,42.12,42.12
1045,tom1,062,20211030,30.27,30.27
1046,tom1,062,20211030,47.33,47.33
1047,tom1,062,20211030,30.12,30.12
1048,tom1,062,20211030,45.91,45.91
1049,tom1,062,20211030,32.46,32.46
1050,tom1,063,20211030,32.42,32.42
1051,tom1,063,20211030,37.59,37.59
1052,tom1,063,20211030,40.14,40.14
1053,tom1,064,20211030,35.93,35.93
1054,tom1,064,20211030,34.62,34.62
1055,tom1,064,20211030,36.39,36.39
1056,tom1,064,20211030,34.37,34.37
1057,tom1,065,20211030,34.44,34.44
1058,tom1,065,20211030,32.35,32.35
1059,tom1,065,20211030,32.85,32.85
1060,tom1,065,20211030,32.78,32.78
1061,tom1,066,20211030,34.65,34.65
1062,tom1,066,20211030,41.13,41.13
1063,tom1,066,20211030,45.17,45.17
1064,tom1,066,20211030,47.5,47.5
1065,tom1,067,20211030,31.15,31.15
1066,tom1,067,20211030,32.39,32.39
1067,tom1,068,20211030,38.73,38.73
1068,tom1,068,20211030,43.36,43.36
1069,tom1,068,20211030,43.75,43.75
1070,tom1,069,20211030,,
1071,tom1,069,20211030,,
1072,tom1,069,20211030,,
1073,tom1,070,20211030,47.19,47.19
1074,tom1,070,20211030,38.76,38.76
1075,tom1,070,20211030,38.87,38.87
1076,tom1,070,20211030,44.35,44.35
1077,tom1,071,20211030,45.59,45.59
1078,tom1,071,20211030,37.73,37.73
1079,tom1,072,20211030,,
1080,tom1,072,20211030,36.64,36.64
1081,tom1,072,20211030,35.5,35.5
1082,tom1,072,20211030,36.14,36.14
1083,tom1,073,20211030,26.97,26.97
1084,tom1,073,20211030,26.69,26.69
1085,tom1,073,20211030,49.7,49.7
1086,tom1,074,20211030,26.51,26.51
1087,tom1,074,20211030,27.12,27.12
1088,tom1,074,20211030,30.34,30.34
1089,tom1,075,20211030,40.57,40.57
1090,tom1,075,20211030,38.16,38.16
1091,tom1,075,20211030,12.21,12.21
1092,tom1,076,20211030,28.11,28.11
1093,tom1,076,20211030,,
1094,tom1,077,20211030,28.92,28.92
1095,tom1,077,20211030,31.47,31.47
1096,tom1,077,20211030,28.5,28.5
1097,tom1,078,20211030,29.45,29.45
1098,tom1,078,20211030,26.12,26.12
1099,tom1,078,20211030,30.97,30.97
1100,tom1,079,20211030,30.97,30.97
1101,tom1,079,20211030,33.56,33.56
1102,tom1,080,20211030,43.08,43.08
1103,tom1,080,20211030,38.27,38.27
1104,tom1,081,20211031,37.42,37.42
1105,tom1,081,20211031,40.07,40.07
1106,tom1,081,20211031,,
1107,tom1,081,20211031,36.99,36.99
1108,tom1,081,20211031,38.12,38.12
1109,tom1,082,20211031,39.96,39.96
1110,tom1,082,20211031,37.84,37.84
1111,tom1,083,20211031,27.86,27.86
1112,tom1,083,20211031,28.0,28.0
1113,tom1,083,20211031,28.96,28.96
1114,tom1,084,20211031,23.61,23.61
1115,tom1,084,20211031,26.19,26.19
1116,tom1,084,20211031,26.73,26.73
1117,tom1,084,20211031,26.34,26.34
1118,tom1,085,20211031,22.41,22.41
1119,tom1,085,20211031,27.96,27.96
1120,tom1,085,20211031,32.5,32.5
1121,tom1,085,20211031,18.27,18.27
1122,tom1,085,20211031,20.28,20.28
1123,tom1,085,20211031,19.72,19.72
1124,tom1,085,20211031,28.25,28.25
1125,tom1,086,20211031,,
1126,tom1,086,20211031,46.12,46.12
1127,tom1,086,20211031,42.05,42.05
1128,tom1,087,20211031,30.58,30.58
1129,tom1,087,20211031,29.06,29.06
1130,tom1,087,20211031,,
1131,tom1,087,20211031,32.78,32.78
1132,tom1,088,20211031,30.09,30.09
1133,tom1,088,20211031,29.52,29.52
1134,tom1,088,20211031,35.22,35.22
1135,tom1,089,20211031,25.17,25.17
1136,tom1,089,20211031,24.96,24.96
1137,tom1,089,20211031,29.59,29.59
1138,tom1,089,20211031,24.28,24.28
1139,tom1,090,20211031,17.91,17.91
1140,tom1,090,20211031,19.5,19.5
1141,tom1,090,20211031,19.47,19.47
1142,tom1,091,20211031,24.35,24.35
1143,tom1,091,20211031,23.72,23.72
1144,tom1,091,20211031,25.56,25.56
1145,tom1,091,20211031,28.21,28.21
1146,tom1,092,20211031,19.75,19.75
1147,tom1,092,20211031,22.65,22.65
1148,tom1,092,20211031,21.45,21.45
1149,tom1,092,20211031,21.77,21.77
1150,tom1,093,20211031,25.63,25.63
1151,tom1,093,20211031,,
1152,tom1,093,20211031,24.64,24.64
1153,tom1,093,20211031,26.9,26.9
1154,tom1,094,20211031,28.42,28.42
1155,tom1,094,20211031,29.13,29.13
1156,tom1,094,20211031,29.31,29.31
1157,tom1,095,20211031,33.77,33.77
1158,tom1,095,20211031,33.84,33.84
1159,tom1,095,20211031,34.19,34.19
1160,tom1,096,20211031,31.61,31.61
1161,tom1,096,20211031,31.93,31.93
1162,tom1,096,20211031,33.49,33.49
1163,tom1,096,20211031,34.19,34.19
1164,tom1,097,20211031,24.85,24.85
1165,tom1,097,20211031,26.58,26.58
1166,tom1,097,20211031,26.9,26.9
1167,tom1,097,20211031,27.75,27.75
1168,tom1,098,20211031,23.22,23.22
1169,tom1,098,20211031,,
1170,tom1,098,20211031,21.42,21.42
1171,tom1,100,20211031,38.09,38.09
1172,tom1,100,20211031,38.9,38.9
1173,tom1,100,20211031,39.65,39.65
1174,tom1,001,20211101,31.19,31.19
1175,tom1,001,20211101,,
1176,tom1,001,20211101,,
1177,tom1,002,20211101,27.75,27.75
1178,tom1,002,20211101,30.44,30.44
1179,tom1,002,20211101,,
1180,tom1,002,20211101,,
1181,tom1,003,20211101,,
1182,tom1,003,20211101,,
1183,tom1,003,20211101,,
1184,tom1,003,20211101,,
1185,tom1,003,20211101,,
1186,tom1,004,20211101,,
1187,tom1,004,20211101,25.2,25.2
1188,tom1,004,20211101,,
1189,tom1,005,20211101,39.47,39.47
1190,tom1,005,20211101,,
1191,tom1,005,20211101,,
1192,tom1,006,20211101,32.04,32.04
1193,tom1,006,20211101,36.0,36.0
1194,tom1,006,20211101,,
1195,tom1,007,20211101,,
1196,tom1,007,20211101,,
1197,tom1,007,20211101,,
1198,tom1,007,20211101,,
1199,tom1,007,20211101,,
1200,tom1,008,20211101,,
1201,tom1,008,20211101,,
1202,tom1,008,20211101,39.47,39.47
1203,tom1,008,20211101,39.29,39.29
1204,tom1,009,20211101,31.15,31.15
1205,tom1,009,20211101,31.93,31.93
1206,tom1,009,20211101,24.71,24.71
1207,tom1,010,20211101,,
1208,tom1,010,20211101,33.13,33.13
1209,tom1,010,20211101,37.52,37.52
1210,tom1,010,20211101,36.5,36.5
1211,tom1,011,20211102,,
1212,tom1,011,20211102,,
1213,tom1,011,20211102,33.52,33.52
1214,tom1,012,20211102,24.67,24.67
1215,tom1,012,20211102,24.0,24.0
1216,tom1,012,20211102,25.27,25.27
1217,tom1,013,20211102,30.44,30.44
1218,tom1,014,20211102,34.23,34.23
1219,tom1,014,20211102,,
1220,tom1,015,20211102,,
1221,tom1,015,20211102,,
1222,tom1,015,20211102,33.38,33.38
1223,tom1,016,20211102,,
1224,tom1,017,20211102,,
1225,tom1,017,20211102,,
1226,tom1,018,20211102,29.1,29.1
1227,tom1,018,20211102,,
1228,tom1,018,20211102,27.75,27.75
1229,tom1,018,20211108,36.99,36.99
1230,tom1,018,20211108,,
1231,tom1,018,20211108,39.96,39.96
1232,tom1,019,20211102,,
1233,tom1,019,20211102,,
1234,tom1,019,20211102,,
1235,tom1,019,20211102,,
1236,tom1,019,20211108,28.67,28.67
1237,tom1,019,20211108,39.79,39.79
1238,tom1,019,20211108,31.75,31.75
1239,tom1,020,20211102,22.58,22.58
1240,tom1,020,20211102,25.06,25.06
1241,tom1,020,20211102,26.87,26.87
1242,tom1,020,20211108,,
1243,tom1,020,20211108,,
1244,tom1,020,20211108,52.11,52.11
1245,tom1,021,20211102,,
1246,tom1,021,20211102,,
1247,tom1,021,20211102,39.86,39.86
1248,tom1,022,20211102,,
1249,tom1,022,20211102,,
1250,tom1,022,20211102,,
1251,tom1,023,20211102,31.29,31.29
1252,tom1,023,20211102,33.17,33.17
1253,tom1,023,20211102,31.47,31.47
1254,tom1,023,20211102,31.4,31.4
1255,tom1,024,20211102,28.88,28.88
1256,tom1,025,20211102,,
1257,tom1,025,20211102,,
1258,tom1,026,20211102,32.74,32.74
1259,tom1,026,20211102,,
1260,tom1,026,20211102,,
1261,tom1,027,20211102,26.97,26.97
1262,tom1,027,20211102,29.13,29.13
1263,tom1,027,20211102,,
1264,tom1,027,20211102,30.8,30.8
1265,tom1,028,20211102,,
1266,tom1,028,20211102,,
1267,tom1,029,20211102,27.61,27.61
1268,tom1,029,20211102,,
1269,tom1,029,20211102,,
1270,tom1,030,20211102,,
1271,tom1,030,20211102,,
1272,tom1,030,20211102,,
1273,tom1,031,20211104,,
1274,tom1,031,20211104,,
1275,tom1,032,20211104,41.84,41.84
1276,tom1,032,20211104,,
1277,tom1,032,20211104,50.02,50.02
1278,tom1,032,20211104,45.77,45.77
1279,tom1,033,20211104,37.81,37.81
1280,tom1,033,20211104,36.67,36.67
1281,tom1,034,20211104,,
1282,tom1,034,20211104,,
1283,tom1,034,20211104,34.19,34.19
1284,tom1,035,20211104,39.01,39.01
1285,tom1,035,20211104,44.25,44.25
1286,tom1,035,20211104,43.86,43.86
1287,tom1,036,20211104,40.5,40.5
1288,tom1,036,20211104,,
1289,tom1,037,20211104,33.84,33.84
1290,tom1,037,20211104,,
1291,tom1,038,20211104,,
1292,tom1,038,20211104,,
1293,tom1,038,20211104,,
1294,tom1,039,20211104,,
1295,tom1,039,20211104,33.27,33.27
1296,tom1,040,20211104,36.25,36.25
1297,tom1,040,20211104,,
1298,tom1,040,20211104,42.48,42.48
1299,tom1,040,20211104,,
1300,tom1,041,20211105,37.88,37.88
1301,tom1,041,20211105,40.0,40.0
1302,tom1,041,20211105,39.15,39.15
1303,tom1,042,20211105,21.27,21.27
1304,tom1,042,20211105,,
1305,tom1,044,20211105,21.63,21.63
1306,tom1,044,20211105,21.7,21.7
1307,tom1,044,20211105,22.27,22.27
1308,tom1,045,20211105,19.58,19.58
1309,tom1,045,20211105,21.66,21.66
1310,tom1,045,20211105,21.59,21.59
1311,tom1,046,20211105,21.81,21.81
1312,tom1,046,20211105,,
1313,tom1,046,20211105,,
1314,tom1,047,20211105,32.99,32.99
1315,tom1,047,20211105,31.89,31.89
1316,tom1,047,20211105,33.2,33.2
1317,tom1,048,20211105,,
1318,tom1,048,20211105,41.88,41.88
1319,tom1,049,20211105,36.64,36.64
1320,tom1,050,20211105,29.52,29.52
1321,tom1,050,20211105,,
1322,tom1,050,20211105,29.2,29.2
1323,tom1,051,20211106,17.38,17.38
1324,tom1,051,20211106,,
1325,tom1,051,20211106,25.52,25.52
1326,tom1,051,20211106,25.91,25.91
1327,tom1,052,20211106,,
1328,tom1,052,20211106,,
1329,tom1,052,20211106,39.4,39.4
1330,tom1,053,20211106,,
1331,tom1,053,20211106,,
1332,tom1,054,20211106,36.07,36.07
1333,tom1,054,20211106,37.2,37.2
1334,tom1,054,20211106,,
1335,tom1,055,20211106,,
1336,tom1,055,20211106,30.87,30.87
1337,tom1,056,20211106,,
1338,tom1,056,20211106,,
1339,tom1,056,20211106,,
1340,tom1,057,20211106,41.2,41.2
1341,tom1,057,20211106,42.58,42.58
1342,tom1,058,20211106,30.41,30.41
1343,tom1,058,20211106,25.66,25.66
1344,tom1,059,20211106,,
1345,tom1,059,20211106,41.77,41.77
1346,tom1,059,20211106,,
1347,tom1,059,20211106,,
1348,tom1,060,20211106,,
1349,tom1,060,20211106,,
1350,tom1,060,20211106,38.3,38.3
1351,tom1,061,20211106,34.44,34.44
1352,tom1,061,20211106,33.95,33.95
1353,tom1,061,20211106,35.68,35.68
1354,tom1,061,20211106,40.39,40.39
1355,tom1,062,20211106,,
1356,tom1,062,20211106,,
1357,tom1,062,20211106,23.68,23.68
1358,tom1,063,20211106,43.93,43.93
1359,tom1,063,20211106,46.05,46.05
1360,tom1,063,20211106,,
1361,tom1,064,20211106,30.76,30.76
1362,tom1,064,20211106,,
1363,tom1,064,20211106,,
1364,tom1,065,20211106,,
1365,tom1,065,20211106,36.6,36.6
1366,tom1,065,20211106,38.73,38.73
1367,tom1,065,20211106,,
1368,tom1,065,20211106,39.72,39.72
1369,tom1,065,20211106,,
1370,tom1,065,20211106,,
1371,tom1,066,20211106,,
1372,tom1,066,20211106,25.95,25.95
1373,tom1,066,20211106,25.52,25.52
1374,tom1,067,20211106,,
1375,tom1,067,20211106,,
1376,tom1,069,20211106,32.42,32.42
1377,tom1,069,20211106,,
1378,tom1,069,20211106,,
1379,tom1,069,20211106,,
1380,tom1,070,20211106,34.94,34.94
1381,tom1,070,20211106,,
1382,tom1,070,20211106,37.88,37.88
1383,tom1,071,20211107,31.15,31.15
1384,tom1,071,20211107,26.62,26.62
1385,tom1,071,20211107,27.33,27.33
1386,tom1,071,20211107,7.43,7.43
1387,tom1,072,20211107,26.58,26.58
1388,tom1,072,20211107,,
1389,tom1,073,20211107,22.27,22.27
1390,tom1,073,20211107,20.25,20.25
1391,tom1,073,20211107,,
1392,tom1,074,20211107,,
1393,tom1,074,20211107,24.92,24.92
1394,tom1,075,20211107,39.12,39.12
1395,tom1,075,20211107,36.99,36.99
1396,tom1,075,20211107,35.82,35.82
1397,tom1,076,20211107,,
1398,tom1,076,20211107,24.64,24.64
1399,tom1,076,20211107,23.72,23.72
1400,tom1,076,20211107,18.94,18.94
1401,tom1,077,20211107,36.88,36.88
1402,tom1,077,20211107,7.86,7.86
1403,tom1,078,20211107,25.42,25.42
