,farm_id,number,date,numberOfFruitPerPlant,numberOfFruitPerTruss,fruitingNode
765,tom1,086,20211002,1,7,7
766,tom1,086,20211002,1,8,8
767,tom1,087,20211002,1,5,5
768,tom1,087,20211002,1,6,6
769,tom1,087,20211002,1,7,7
770,tom1,087,20211002,1,7,7
771,tom1,087,20211002,1,7,7
772,tom1,088,20211002,1,5,5
773,tom1,088,20211002,1,5,5
774,tom1,088,20211002,1,7,7
775,tom1,088,20211002,1,7,7
776,tom1,088,20211002,1,7,7
777,tom1,088,20211002,1,8,8
778,tom1,089,20211002,1,5,5
779,tom1,089,20211002,1,6,6
780,tom1,089,20211002,1,7,7
781,tom1,090,20211002,1,7,7
782,tom1,090,20211002,1,8,8
783,tom1,091,20211002,1,6,6
784,tom1,091,20211002,1,7,7
785,tom1,091,20211002,1,8,8
786,tom1,092,20211002,1,5,5
787,tom1,092,20211002,1,5,5
788,tom1,092,20211002,1,6,6
789,tom1,092,20211002,1,8,8
790,tom1,092,20211002,1,8,8
791,tom1,093,20211002,1,5,5
792,tom1,093,20211002,1,6,6
793,tom1,093,20211002,1,6,6
794,tom1,093,20211002,1,7,7
795,tom1,093,20211002,1,7,7
796,tom1,094,20211002,1,5,5
797,tom1,094,20211002,1,6,6
798,tom1,094,20211002,1,7,7
799,tom1,094,20211002,1,8,8
800,tom1,094,20211002,1,8,8
801,tom1,095,20211002,1,5,5
802,tom1,095,20211002,1,5,5
803,tom1,095,20211002,1,7,7
804,tom1,095,20211002,1,7,7
805,tom1,096,20211002,1,5,5
806,tom1,096,20211002,1,7,7
807,tom1,096,20211002,1,7,7
808,tom1,096,20211002,1,8,8
809,tom1,096,20211002,1,8,8
810,tom1,096,20211002,1,8,8
811,tom1,097,20211002,1,5,5
812,tom1,097,20211002,1,5,5
813,tom1,097,20211002,1,6,6
814,tom1,097,20211002,1,8,8
815,tom1,098,20211002,1,6,6
816,tom1,098,20211002,1,8,8
817,tom1,098,20211002,1,9,9
818,tom1,099,20211002,1,5,5
819,tom1,099,20211002,1,6,6
820,tom1,099,20211002,1,8,8
821,tom1,100,20211002,1,5,5
822,tom1,100,20211002,1,7,7
823,tom1,100,20211002,1,8,8
824,tom1,100,20211002,1,8,8
825,tom1,100,20211002,1,8,8
826,tom1,001,20211006,1,5,5
827,tom1,001,20211006,1,9,9
828,tom1,001,20211006,1,9,9
829,tom1,002,20211006,1,6,6
830,tom1,002,20211006,1,7,7
831,tom1,002,20211006,1,7,7
832,tom1,003,20211006,1,5,5
833,tom1,003,20211006,1,6,6
834,tom1,003,20211006,1,7,7
835,tom1,004,20211006,1,5,5
836,tom1,004,20211006,1,5,5
837,tom1,004,20211006,1,5,5
838,tom1,004,20211006,1,5,5
839,tom1,005,20211006,1,5,5
840,tom1,005,20211006,1,6,6
841,tom1,005,20211006,1,7,7
842,tom1,006,20211006,1,5,5
843,tom1,006,20211006,1,5,5
844,tom1,006,20211006,1,6,6
845,tom1,006,20211006,1,7,7
846,tom1,006,20211006,1,7,7
847,tom1,006,20211006,1,8,8
848,tom1,006,20211006,1,8,8
849,tom1,006,20211006,1,9,9
850,tom1,007,20211006,1,5,5
851,tom1,007,20211006,1,5,5
852,tom1,007,20211006,1,5,5
853,tom1,007,20211006,1,7,7
854,tom1,007,20211006,1,7,7
855,tom1,007,20211006,1,7,7
856,tom1,007,20211006,1,8,8
857,tom1,007,20211006,1,8,8
858,tom1,008,20211006,1,6,6
859,tom1,008,20211006,1,7,7
860,tom1,008,20211006,1,8,8
861,tom1,008,20211006,1,8,8
862,tom1,009,20211006,1,5,5
863,tom1,009,20211006,1,6,6
864,tom1,009,20211006,1,7,7
865,tom1,009,20211006,1,7,7
866,tom1,009,20211006,1,8,8
867,tom1,009,20211006,1,8,8
868,tom1,009,20211006,1,8,8
869,tom1,010,20211006,1,5,5
870,tom1,010,20211006,1,6,6
871,tom1,010,20211006,1,7,7
872,tom1,011,20211006,1,5,5
873,tom1,011,20211006,1,6,6
874,tom1,011,20211006,1,6,6
875,tom1,012,20211006,1,5,5
876,tom1,012,20211006,1,5,5
877,tom1,012,20211006,1,6,6
878,tom1,012,20211006,1,6,6
879,tom1,012,20211006,1,7,7
880,tom1,012,20211006,1,9,9
881,tom1,013,20211006,1,7,7
882,tom1,014,20211006,1,5,5
883,tom1,014,20211006,1,5,5
884,tom1,014,20211006,1,7,7
885,tom1,014,20211006,1,8,8
886,tom1,015,20211006,1,5,5
887,tom1,015,20211006,1,5,5
888,tom1,015,20211006,1,6,6
889,tom1,015,20211006,1,7,7
890,tom1,015,20211006,1,8,8
891,tom1,015,20211006,1,8,8
892,tom1,016,20211006,1,5,5
893,tom1,016,20211006,1,5,5
894,tom1,016,20211006,1,5,5
895,tom1,016,20211006,1,6,6
896,tom1,016,20211006,1,7,7
897,tom1,017,20211006,1,5,5
898,tom1,017,20211006,1,6,6
899,tom1,017,20211006,1,7,7
900,tom1,017,20211006,1,8,8
901,tom1,018,20211006,1,5,5
902,tom1,018,20211006,1,7,7
903,tom1,018,20211006,1,7,7
904,tom1,018,20211006,1,9,9
905,tom1,019,20211006,1,5,5
906,tom1,019,20211006,1,5,5
907,tom1,019,20211006,1,6,6
908,tom1,019,20211006,1,6,6
909,tom1,019,20211006,1,6,6
910,tom1,019,20211006,1,7,7
911,tom1,019,20211006,1,7,7
912,tom1,019,20211006,1,8,8
913,tom1,019,20211006,1,9,9
914,tom1,019,20211006,1,9,9
915,tom1,021,20211007,1,5,5
916,tom1,021,20211007,1,6,6
917,tom1,021,20211007,1,7,7
918,tom1,021,20211007,1,8,8
919,tom1,021,20211007,1,9,9
920,tom1,022,20211007,1,5,5
921,tom1,022,20211007,1,5,5
922,tom1,022,20211007,1,6,6
923,tom1,022,20211007,1,7,7
924,tom1,022,20211007,1,7,7
925,tom1,022,20211007,1,8,8
926,tom1,022,20211007,1,8,8
927,tom1,023,20211007,1,5,5
928,tom1,023,20211007,1,7,7
929,tom1,023,20211007,1,8,8
930,tom1,023,20211007,1,8,8
931,tom1,023,20211007,1,8,8
932,tom1,024,20211007,1,5,5
933,tom1,024,20211007,1,7,7
934,tom1,024,20211007,1,8,8
935,tom1,024,20211007,1,9,9
936,tom1,024,20211007,1,9,9
937,tom1,024,20211007,1,9,9
938,tom1,025,20211007,1,5,5
939,tom1,025,20211007,1,8,8
940,tom1,025,20211007,1,8,8
941,tom1,026,20211007,1,5,5
942,tom1,026,20211007,1,6,6
943,tom1,026,20211007,1,6,6
944,tom1,026,20211007,1,8,8
945,tom1,027,20211007,1,5,5
946,tom1,027,20211007,1,5,5
947,tom1,027,20211007,1,6,6
948,tom1,027,20211007,1,6,6
949,tom1,027,20211007,1,7,7
950,tom1,027,20211007,1,7,7
951,tom1,027,20211007,1,8,8
952,tom1,028,20211007,1,5,5
953,tom1,028,20211007,1,5,5
954,tom1,028,20211007,1,6,6
955,tom1,028,20211007,1,6,6
956,tom1,028,20211007,1,8,8
957,tom1,028,20211007,1,8,8
958,tom1,029,20211007,1,5,5
959,tom1,029,20211007,1,6,6
960,tom1,029,20211007,1,6,6
961,tom1,029,20211007,1,7,7
962,tom1,029,20211007,1,8,8
963,tom1,030,20211007,1,5,5
964,tom1,030,20211007,1,5,5
965,tom1,030,20211007,1,6,6
966,tom1,030,20211007,1,6,6
967,tom1,030,20211007,1,7,7
968,tom1,030,20211007,1,7,7
969,tom1,030,20211007,1,7,7
970,tom1,030,20211007,1,9,9
971,tom1,030,20211007,1,9,9
972,tom1,031,20211007,1,5,5
973,tom1,031,20211007,1,7,7
974,tom1,031,20211007,1,8,8
975,tom1,031,20211007,1,8,8
976,tom1,032,20211007,1,5,5
977,tom1,032,20211007,1,5,5
978,tom1,032,20211007,1,7,7
979,tom1,032,20211007,1,7,7
980,tom1,032,20211007,1,7,7
981,tom1,032,20211007,1,8,8
982,tom1,032,20211007,1,9,9
983,tom1,032,20211007,1,9,9
984,tom1,032,20211007,1,9,9
985,tom1,033,20211007,1,5,5
986,tom1,033,20211007,1,7,7
987,tom1,033,20211007,1,8,8
988,tom1,034,20211007,1,6,6
989,tom1,034,20211007,1,6,6
990,tom1,034,20211007,1,7,7
991,tom1,034,20211007,1,8,8
992,tom1,035,20211007,1,5,5
993,tom1,035,20211007,1,6,6
994,tom1,035,20211007,1,6,6
995,tom1,035,20211007,1,8,8
996,tom1,036,20211007,1,5,5
997,tom1,036,20211007,1,5,5
998,tom1,036,20211007,1,7,7
999,tom1,036,20211007,1,7,7
1000,tom1,037,20211007,1,5,5
1001,tom1,037,20211007,1,5,5
1002,tom1,037,20211007,1,6,6
1003,tom1,037,20211007,1,7,7
1004,tom1,037,20211007,1,7,7
1005,tom1,037,20211007,1,8,8
1006,tom1,037,20211007,1,8,8
1007,tom1,037,20211007,1,8,8
1008,tom1,037,20211007,1,8,8
1009,tom1,038,20211007,1,5,5
1010,tom1,038,20211007,1,7,7
1011,tom1,038,20211007,1,8,8
1012,tom1,038,20211007,1,9,9
1013,tom1,039,20211007,1,5,5
1014,tom1,039,20211007,1,5,5
1015,tom1,039,20211007,1,7,7
1016,tom1,039,20211007,1,7,7
1017,tom1,039,20211007,1,7,7
1018,tom1,039,20211007,1,8,8
1019,tom1,040,20211007,1,5,5
1020,tom1,040,20211007,1,6,6
1021,tom1,040,20211007,1,6,6
1022,tom1,040,20211007,1,7,7
1023,tom1,040,20211007,1,8,8
1024,tom1,041,20211007,1,5,5
1025,tom1,041,20211007,1,6,6
1026,tom1,041,20211007,1,6,6
1027,tom1,041,20211007,1,6,6
1028,tom1,041,20211007,1,7,7
1029,tom1,041,20211007,1,7,7
1030,tom1,041,20211007,1,7,7
1031,tom1,041,20211007,1,8,8
1032,tom1,041,20211007,1,8,8
1033,tom1,042,20211007,1,5,5
1034,tom1,042,20211007,1,5,5
1035,tom1,042,20211007,1,5,5
1036,tom1,042,20211007,1,6,6
1037,tom1,042,20211007,1,6,6
1038,tom1,042,20211007,1,7,7
1039,tom1,042,20211007,1,7,7
1040,tom1,042,20211007,1,8,8
1041,tom1,042,20211007,1,8,8
1042,tom1,042,20211007,1,8,8
1043,tom1,043,20211007,1,5,5
1044,tom1,043,20211007,1,6,6
1045,tom1,043,20211007,1,6,6
1046,tom1,043,20211007,1,7,7
1047,tom1,043,20211007,1,7,7
1048,tom1,043,20211007,1,7,7
1049,tom1,043,20211007,1,7,7
1050,tom1,043,20211007,1,8,8
1051,tom1,044,20211007,1,6,6
1052,tom1,044,20211007,1,7,7
1053,tom1,044,20211007,1,7,7
1054,tom1,044,20211007,1,8,8
1055,tom1,044,20211007,1,8,8
1056,tom1,044,20211007,1,8,8
1057,tom1,044,20211007,1,9,9
1058,tom1,044,20211007,1,9,9
1059,tom1,045,20211007,1,6,6
1060,tom1,045,20211007,1,7,7
1061,tom1,045,20211007,1,8,8
1062,tom1,045,20211007,1,8,8
1063,tom1,045,20211007,1,8,8
1064,tom1,045,20211007,1,8,8
1065,tom1,046,20211007,1,5,5
1066,tom1,046,20211007,1,5,5
1067,tom1,046,20211007,1,5,5
1068,tom1,046,20211007,1,8,8
1069,tom1,046,20211007,1,8,8
1070,tom1,047,20211007,1,5,5
1071,tom1,047,20211007,1,5,5
1072,tom1,047,20211007,1,5,5
1073,tom1,047,20211007,1,6,6
1074,tom1,047,20211007,1,7,7
1075,tom1,047,20211007,1,7,7
1076,tom1,047,20211007,1,8,8
1077,tom1,047,20211007,1,8,8
1078,tom1,048,20211007,1,5,5
1079,tom1,048,20211007,1,5,5
1080,tom1,048,20211007,1,6,6
1081,tom1,048,20211007,1,6,6
1082,tom1,048,20211007,1,6,6
1083,tom1,048,20211007,1,6,6
1084,tom1,048,20211007,1,7,7
1085,tom1,048,20211007,1,7,7
1086,tom1,048,20211007,1,8,8
1087,tom1,048,20211007,1,8,8
1088,tom1,049,20211007,1,5,5
1089,tom1,049,20211007,1,5,5
1090,tom1,049,20211007,1,5,5
1091,tom1,049,20211007,1,7,7
1092,tom1,049,20211007,1,7,7
1093,tom1,049,20211007,1,8,8
1094,tom1,049,20211007,1,8,8
1095,tom1,049,20211007,1,9,9
1096,tom1,050,20211007,1,5,5
1097,tom1,050,20211007,1,5,5
1098,tom1,050,20211007,1,6,6
1099,tom1,050,20211007,1,6,6
1100,tom1,050,20211007,1,7,7
1101,tom1,050,20211007,1,7,7
1102,tom1,050,20211007,1,7,7
1103,tom1,050,20211007,1,7,7
1104,tom1,050,20211007,1,8,8
1105,tom1,050,20211007,1,8,8
1106,tom1,050,20211007,1,8,8
1107,tom1,050,20211007,1,8,8
1108,tom1,050,20211007,1,9,9
1109,tom1,050,20211007,1,9,9
1110,tom1,050,20211007,1,9,9
1111,tom1,050,20211007,1,9,9
1112,tom1,051,20211008,1,5,5
1113,tom1,051,20211009,1,7,7
1114,tom1,051,20211009,1,8,8
1115,tom1,051,20211009,1,8,8
1116,tom1,052,20211008,1,5,5
1117,tom1,052,20211008,1,5,5
1118,tom1,052,20211008,1,5,5
1119,tom1,052,20211009,1,7,7
1120,tom1,052,20211009,1,7,7
1121,tom1,052,20211009,1,8,8
1122,tom1,053,20211008,1,5,5
1123,tom1,053,20211008,1,5,5
1124,tom1,053,20211008,1,5,5
1125,tom1,053,20211009,1,7,7
1126,tom1,053,20211009,1,7,7
1127,tom1,053,20211009,1,8,8
1128,tom1,053,20211009,1,9,9
1129,tom1,054,20211008,1,5,5
1130,tom1,054,20211008,1,5,5
1131,tom1,054,20211008,1,5,5
1132,tom1,054,20211008,1,6,6
1133,tom1,054,20211008,1,6,6
1134,tom1,054,20211009,1,7,7
1135,tom1,054,20211009,1,8,8
1136,tom1,054,20211009,1,8,8
1137,tom1,055,20211008,1,5,5
1138,tom1,055,20211008,1,6,6
1139,tom1,055,20211008,1,6,6
1140,tom1,055,20211009,1,7,7
1141,tom1,055,20211009,1,7,7
1142,tom1,055,20211009,1,8,8
1143,tom1,055,20211009,1,8,8
1144,tom1,055,20211009,1,9,9
1145,tom1,055,20211009,1,9,9
1146,tom1,056,20211008,1,5,5
1147,tom1,056,20211008,1,5,5
1148,tom1,056,20211008,1,5,5
1149,tom1,056,20211008,1,6,6
1150,tom1,056,20211008,1,6,6
1151,tom1,056,20211009,1,7,7
1152,tom1,056,20211009,1,7,7
1153,tom1,056,20211009,1,7,7
1154,tom1,056,20211009,1,8,8
1155,tom1,056,20211009,1,8,8
1156,tom1,056,20211009,1,8,8
1157,tom1,057,20211008,1,5,5
1158,tom1,057,20211008,1,6,6
1159,tom1,057,20211008,1,6,6
1160,tom1,057,20211009,1,7,7
1161,tom1,057,20211009,1,7,7
1162,tom1,057,20211009,1,8,8
1163,tom1,057,20211009,1,8,8
1164,tom1,057,20211009,1,9,9
1165,tom1,058,20211008,1,5,5
1166,tom1,058,20211009,1,7,7
1167,tom1,058,20211009,1,7,7
1168,tom1,058,20211009,1,7,7
1169,tom1,058,20211009,1,8,8
1170,tom1,059,20211008,1,5,5
1171,tom1,059,20211008,1,5,5
1172,tom1,059,20211008,1,5,5
1173,tom1,059,20211008,1,5,5
1174,tom1,059,20211008,1,5,5
1175,tom1,059,20211008,1,6,6
1176,tom1,059,20211008,1,6,6
1177,tom1,059,20211008,1,6,6
1178,tom1,059,20211009,1,7,7
1179,tom1,059,20211009,1,8,8
1180,tom1,059,20211009,1,8,8
1181,tom1,059,20211009,1,9,9
1182,tom1,059,20211009,1,9,9
1183,tom1,059,20211009,2,9,9
1184,tom1,060,20211008,1,5,5
1185,tom1,060,20211008,1,6,6
1186,tom1,060,20211008,1,6,6
1187,tom1,060,20211009,1,8,8
1188,tom1,060,20211009,1,8,8
1189,tom1,060,20211009,1,9,9
1190,tom1,061,20211008,1,5,5
1191,tom1,061,20211008,1,5,5
1192,tom1,061,20211008,1,5,5
1193,tom1,061,20211008,1,6,6
1194,tom1,061,20211008,1,7,7
1195,tom1,061,20211008,1,7,7
1196,tom1,061,20211008,1,7,7
1197,tom1,061,20211008,1,8,8
1198,tom1,061,20211008,1,8,8
1199,tom1,061,20211008,1,9,9
1200,tom1,062,20211008,1,5,5
1201,tom1,062,20211008,1,5,5
1202,tom1,062,20211008,1,5,5
1203,tom1,062,20211008,1,6,6
1204,tom1,062,20211008,1,6,6
1205,tom1,062,20211008,1,7,7
1206,tom1,062,20211008,1,7,7
1207,tom1,062,20211008,1,7,7
1208,tom1,062,20211008,1,8,8
1209,tom1,062,20211008,1,9,9
1210,tom1,063,20211008,1,5,5
1211,tom1,063,20211008,1,5,5
1212,tom1,063,20211008,1,7,7
1213,tom1,063,20211008,1,7,7
1214,tom1,063,20211008,1,8,8
1215,tom1,064,20211008,1,6,6
1216,tom1,064,20211008,1,7,7
1217,tom1,064,20211008,1,7,7
1218,tom1,064,20211008,1,8,8
1219,tom1,064,20211008,1,8,8
1220,tom1,064,20211008,1,9,9
1221,tom1,064,20211008,1,9,9
1222,tom1,065,20211008,1,5,5
1223,tom1,065,20211008,1,5,5
1224,tom1,065,20211008,1,7,7
1225,tom1,065,20211008,1,7,7
1226,tom1,065,20211008,1,8,8
1227,tom1,065,20211008,1,8,8
1228,tom1,065,20211008,2,9,9
1229,tom1,065,20211008,1,9,9
1230,tom1,066,20211008,1,5,5
1231,tom1,066,20211008,1,5,5
1232,tom1,066,20211008,1,7,7
1233,tom1,066,20211008,1,7,7
1234,tom1,066,20211008,1,7,7
1235,tom1,066,20211008,1,8,8
1236,tom1,066,20211008,1,8,8
1237,tom1,066,20211008,1,8,8
1238,tom1,067,20211008,1,5,5
1239,tom1,067,20211008,1,7,7
1240,tom1,067,20211008,1,7,7
1241,tom1,067,20211008,1,8,8
1242,tom1,067,20211008,1,8,8
1243,tom1,068,20211008,1,5,5
1244,tom1,068,20211008,1,6,6
1245,tom1,068,20211008,1,6,6
1246,tom1,068,20211008,1,8,8
1247,tom1,069,20211008,1,5,5
1248,tom1,069,20211008,1,5,5
1249,tom1,069,20211008,1,5,5
1250,tom1,069,20211008,1,5,5
1251,tom1,069,20211008,1,6,6
1252,tom1,069,20211008,1,7,7
1253,tom1,069,20211008,1,8,8
1254,tom1,070,20211008,1,5,5
1255,tom1,070,20211008,1,5,5
1256,tom1,070,20211008,1,5,5
1257,tom1,070,20211008,1,6,6
1258,tom1,070,20211008,1,7,7
1259,tom1,070,20211008,1,7,7
1260,tom1,070,20211008,1,8,8
1261,tom1,070,20211008,1,8,8
1262,tom1,070,20211008,1,9,9
1263,tom1,070,20211008,1,9,9
1264,tom1,071,20211009,1,4,4
1265,tom1,071,20211009,1,5,5
1266,tom1,071,20211009,1,6,6
1267,tom1,071,20211009,1,8,8
1268,tom1,071,20211009,1,8,8
1269,tom1,072,20211009,1,6,6
1270,tom1,072,20211009,1,6,6
1271,tom1,072,20211009,1,7,7
1272,tom1,072,20211009,1,7,7
1273,tom1,072,20211009,1,8,8
1274,tom1,072,20211009,1,9,9
1275,tom1,073,20211009,1,5,5
1276,tom1,073,20211009,1,5,5
1277,tom1,073,20211009,1,6,6
1278,tom1,073,20211009,1,7,7
1279,tom1,073,20211009,1,7,7
1280,tom1,073,20211009,1,7,7
1281,tom1,073,20211009,1,8,8
1282,tom1,073,20211009,1,8,8
1283,tom1,073,20211009,1,9,9
1284,tom1,073,20211009,1,9,9
1285,tom1,074,20211009,1,5,5
1286,tom1,074,20211009,1,5,5
1287,tom1,074,20211009,1,6,6
1288,tom1,074,20211009,1,6,6
1289,tom1,074,20211009,1,7,7
1290,tom1,074,20211009,1,7,7
1291,tom1,074,20211009,1,9,9
1292,tom1,074,20211009,1,9,9
1293,tom1,075,20211009,1,5,5
1294,tom1,075,20211009,1,5,5
1295,tom1,075,20211009,1,5,5
1296,tom1,075,20211009,1,6,6
1297,tom1,075,20211009,1,7,7
1298,tom1,075,20211009,1,7,7
1299,tom1,075,20211009,1,8,8
1300,tom1,075,20211009,1,8,8
1301,tom1,075,20211009,1,9,9
1302,tom1,076,20211009,1,5,5
1303,tom1,076,20211009,1,7,7
1304,tom1,076,20211009,1,8,8
1305,tom1,076,20211009,1,8,8
1306,tom1,077,20211009,1,5,5
1307,tom1,077,20211009,1,6,6
1308,tom1,077,20211009,1,6,6
1309,tom1,077,20211009,1,7,7
1310,tom1,077,20211009,1,7,7
1311,tom1,077,20211009,1,8,8
1312,tom1,077,20211009,1,8,8
1313,tom1,077,20211009,1,9,9
1314,tom1,077,20211009,1,9,9
1315,tom1,078,20211009,1,5,5
1316,tom1,078,20211009,1,5,5
1317,tom1,078,20211009,1,7,7
1318,tom1,078,20211009,1,8,8
1319,tom1,078,20211009,1,8,8
1320,tom1,079,20211009,1,5,5
1321,tom1,079,20211009,1,9,9
1322,tom1,080,20211009,1,5,5
1323,tom1,080,20211009,1,7,7
1324,tom1,080,20211009,1,7,7
1325,tom1,080,20211009,1,8,8
1326,tom1,080,20211009,1,8,8
1327,tom1,081,20211009,1,5,5
1328,tom1,081,20211009,1,5,5
1329,tom1,081,20211009,1,5,5
1330,tom1,081,20211009,1,7,7
1331,tom1,081,20211009,1,8,8
1332,tom1,081,20211009,1,8,8
1333,tom1,081,20211009,1,9,9
1334,tom1,082,20211009,1,5,5
1335,tom1,082,20211009,1,5,5
1336,tom1,082,20211009,1,6,6
1337,tom1,082,20211009,1,9,9
1338,tom1,083,20211009,1,5,5
1339,tom1,083,20211009,1,5,5
1340,tom1,083,20211009,1,6,6
1341,tom1,083,20211009,1,6,6
1342,tom1,083,20211009,1,7,7
1343,tom1,083,20211009,1,7,7
1344,tom1,083,20211009,1,8,8
1345,tom1,083,20211009,1,9,9
1346,tom1,083,20211009,1,9,9
1347,tom1,084,20211009,1,6,6
1348,tom1,084,20211009,1,8,8
1349,tom1,084,20211009,1,9,9
1350,tom1,085,20211009,1,5,5
1351,tom1,085,20211009,1,6,6
1352,tom1,085,20211009,1,7,7
1353,tom1,085,20211009,1,7,7
1354,tom1,085,20211009,1,7,7
1355,tom1,085,20211009,1,8,8
1356,tom1,085,20211009,1,8,8
1357,tom1,085,20211009,1,8,8
1358,tom1,085,20211009,1,9,9
1359,tom1,086,20211009,1,5,5
1360,tom1,086,20211009,1,5,5
1361,tom1,086,20211009,1,6,6
1362,tom1,086,20211009,1,6,6
1363,tom1,086,20211009,1,6,6
1364,tom1,086,20211009,1,7,7
1365,tom1,086,20211009,1,7,7
1366,tom1,086,20211009,1,8,8
1367,tom1,086,20211009,1,8,8
1368,tom1,087,20211009,1,8,8
1369,tom1,088,20211009,1,5,5
1370,tom1,088,20211009,1,6,6
1371,tom1,088,20211009,1,7,7
1372,tom1,088,20211009,1,8,8
1373,tom1,089,20211009,1,5,5
1374,tom1,089,20211009,1,5,5
1375,tom1,089,20211009,1,6,6
1376,tom1,089,20211009,1,6,6
1377,tom1,089,20211009,1,7,7
1378,tom1,089,20211009,1,7,7
1379,tom1,089,20211009,1,8,8
1380,tom1,089,20211009,1,8,8
1381,tom1,089,20211009,1,9,9
1382,tom1,090,20211009,1,7,7
1383,tom1,090,20211009,1,8,8
1384,tom1,090,20211009,1,9,9
1385,tom1,091,20211009,1,7,7
1386,tom1,091,20211009,1,7,7
1387,tom1,091,20211009,1,7,7
1388,tom1,091,20211009,1,8,8
1389,tom1,091,20211009,1,9,9
1390,tom1,092,20211009,1,7,7
1391,tom1,092,20211009,1,7,7
1392,tom1,092,20211009,1,7,7
1393,tom1,092,20211009,1,8,8
1394,tom1,092,20211009,1,9,9
1395,tom1,092,20211009,1,9,9
1396,tom1,093,20211009,1,7,7
1397,tom1,093,20211009,2,8,8
1398,tom1,094,20211009,1,7,7
1399,tom1,094,20211009,1,7,7
1400,tom1,094,20211009,1,8,8
1401,tom1,094,20211009,1,8,8
1402,tom1,094,20211009,1,9,9
1403,tom1,094,20211009,1,9,9
1404,tom1,095,20211009,1,7,7
1405,tom1,095,20211009,1,7,7
1406,tom1,095,20211009,1,8,8
1407,tom1,095,20211009,1,8,8
1408,tom1,095,20211009,1,9,9
1409,tom1,095,20211009,1,9,9
1410,tom1,096,20211009,1,7,7
1411,tom1,096,20211009,1,7,7
1412,tom1,096,20211009,1,8,8
1413,tom1,096,20211009,1,8,8
1414,tom1,097,20211009,1,7,7
1415,tom1,097,20211009,1,8,8
1416,tom1,097,20211009,1,8,8
1417,tom1,097,20211009,1,8,8
1418,tom1,097,20211009,1,9,9
1419,tom1,097,20211009,1,9,9
1420,tom1,098,20211009,1,7,7
1421,tom1,098,20211009,1,8,8
1422,tom1,098,20211009,1,8,8
1423,tom1,098,20211009,1,9,9
1424,tom1,099,20211009,1,8,8
1425,tom1,099,20211009,1,8,8
1426,tom1,099,20211009,1,9,9
1427,tom1,099,20211009,1,9,9
1428,tom1,100,20211009,1,8,8
1429,tom1,100,20211009,1,8,8
1430,tom1,001,20211011,1,5,5
1431,tom1,001,20211011,1,5,5
1432,tom1,001,20211011,1,6,6
1433,tom1,001,20211011,1,7,7
1434,tom1,001,20211011,1,8,8
1435,tom1,001,20211011,1,9,9
1436,tom1,002,20211011,1,5,5
1437,tom1,002,20211011,1,6,6
1438,tom1,002,20211011,1,6,6
1439,tom1,002,20211011,1,7,7
1440,tom1,002,20211011,1,7,7
1441,tom1,002,20211011,1,8,8
1442,tom1,003,20211011,1,5,5
1443,tom1,003,20211011,1,6,6
1444,tom1,003,20211011,1,7,7
1445,tom1,003,20211011,1,7,7
1446,tom1,003,20211011,1,8,8
1447,tom1,003,20211011,1,9,9
1448,tom1,003,20211011,1,9,9
1449,tom1,004,20211011,1,5,5
1450,tom1,004,20211011,1,5,5
1451,tom1,004,20211011,1,7,7
1452,tom1,004,20211011,1,8,8
1453,tom1,004,20211011,1,8,8
1454,tom1,004,20211011,1,9,9
1455,tom1,005,20211011,1,5,5
1456,tom1,005,20211011,1,5,5
1457,tom1,005,20211011,1,7,7
1458,tom1,005,20211011,1,8,8
1459,tom1,005,20211011,1,8,8
1460,tom1,006,20211011,1,7,7
1461,tom1,006,20211011,1,8,8
1462,tom1,006,20211011,1,9,9
1463,tom1,007,20211011,1,5,5
1464,tom1,007,20211011,1,7,7
1465,tom1,007,20211011,1,7,7
1466,tom1,007,20211011,1,8,8
1467,tom1,007,20211011,1,9,9
1468,tom1,008,20211011,1,6,6
1469,tom1,008,20211011,1,7,7
1470,tom1,008,20211011,1,7,7
1471,tom1,008,20211011,1,9,9
1472,tom1,009,20211011,1,6,6
1473,tom1,009,20211011,1,7,7
1474,tom1,009,20211011,1,8,8
1475,tom1,009,20211011,1,9,9
1476,tom1,010,20211011,1,5,5
1477,tom1,010,20211011,1,5,5
1478,tom1,010,20211011,1,6,6
1479,tom1,010,20211011,1,6,6
1480,tom1,010,20211011,1,7,7
1481,tom1,010,20211011,1,9,9
1482,tom1,011,20211011,1,6,6
1483,tom1,011,20211011,1,7,7
1484,tom1,011,20211011,1,8,8
1485,tom1,011,20211011,1,8,8
1486,tom1,012,20211011,1,5,5
1487,tom1,012,20211011,1,7,7
1488,tom1,012,20211011,1,7,7
1489,tom1,012,20211011,1,8,8
1490,tom1,012,20211011,1,8,8
1491,tom1,012,20211011,1,9,9
1492,tom1,013,20211011,1,6,6
1493,tom1,013,20211011,1,7,7
1494,tom1,013,20211011,1,8,8
1495,tom1,013,20211011,1,8,8
1496,tom1,014,20211011,1,5,5
1497,tom1,014,20211011,1,7,7
1498,tom1,014,20211011,1,7,7
1499,tom1,014,20211011,1,7,7
1500,tom1,015,20211011,1,5,5
1501,tom1,015,20211011,1,5,5
1502,tom1,015,20211011,1,6,6
1503,tom1,015,20211011,1,7,7
1504,tom1,015,20211011,1,7,7
1505,tom1,015,20211011,1,8,8
1506,tom1,016,20211011,1,5,5
1507,tom1,016,20211011,1,5,5
1508,tom1,016,20211011,1,5,5
1509,tom1,016,20211011,1,6,6
1510,tom1,016,20211011,1,6,6
