,farm_id,number,date,heightOfTheFlowerTruss
1733,tom2,002,20211006,4.14
1734,tom2,003,20211006,4.78
1735,tom2,004,20211006,2.3
1736,tom2,004,20211006,3.12
1737,tom2,005,20211006,1.81
1738,tom2,006,20211006,3.36
1739,tom2,007,20211006,8.88
1740,tom2,007,20211006,8.21
1741,tom2,008,20211006,4.42
1742,tom2,008,20211006,3.26
1743,tom2,009,20211006,5.38
1744,tom2,009,20211006,2.97
1745,tom2,011,20211006,8.39
1746,tom2,011,20211006,4.71
1747,tom2,012,20211006,6.97
1748,tom2,012,20211006,7.75
1749,tom2,013,20211006,7.15
1750,tom2,013,20211006,5.91
1751,tom2,014,20211006,3.68
1752,tom2,015,20211006,10.8
1753,tom2,016,20211006,2.19
1754,tom2,016,20211006,2.83
1755,tom2,017,20211006,2.3
1756,tom2,017,20211006,2.16
1757,tom2,018,20211006,2.23
1758,tom2,018,20211006,1.95
1759,tom2,019,20211006,2.51
1760,tom2,019,20211006,2.48
1761,tom2,020,20211006,9.63
1762,tom2,021,20211006,9.84
1763,tom2,022,20211006,8.18
1764,tom2,023,20211006,6.27
1765,tom2,024,20211006,2.62
1766,tom2,025,20211006,11.22
1767,tom2,026,20211006,11.15
1768,tom2,026,20211006,6.83
1769,tom2,027,20211006,1.66
1770,tom2,027,20211006,1.35
1771,tom2,027,20211006,1.81
1772,tom2,029,20211006,9.06
1773,tom2,030,20211006,1.84
1774,tom2,031,20211007,3.82
1775,tom2,031,20211007,2.41
1776,tom2,032,20211007,16.18
1777,tom2,033,20211007,12.32
1778,tom2,033,20211007,7.4
1779,tom2,034,20211007,5.81
1780,tom2,035,20211007,11.61
1781,tom2,036,20211007,12.6
1782,tom2,037,20211007,1.95
1783,tom2,038,20211007,6.12
1784,tom2,040,20211007,5.06
1785,tom2,040,20211007,5.27
1786,tom2,041,20211007,10.8
1787,tom2,044,20211007,10.83
1788,tom2,044,20211007,5.66
1789,tom2,045,20211007,9.1
1790,tom2,045,20211007,7.15
1791,tom2,046,20211007,12.5
1792,tom2,047,20211007,11.01
1793,tom2,048,20211007,8.78
1794,tom2,048,20211007,6.19
1795,tom2,049,20211007,3.58
1796,tom2,049,20211007,3.61
1797,tom2,051,20211007,12.64
1798,tom2,052,20211007,10.55
1799,tom2,053,20211007,13.95
1800,tom2,053,20211007,8.81
1801,tom2,054,20211007,8.64
1802,tom2,055,20211007,4.28
1803,tom2,056,20211007,6.94
1804,tom2,057,20211007,5.13
1805,tom2,058,20211007,10.12
1806,tom2,058,20211007,6.19
1807,tom2,060,20211007,8.04
1808,tom2,061,20211008,2.34
1809,tom2,061,20211008,2.3
1810,tom2,064,20211008,4.6
1811,tom2,064,20211008,2.87
1812,tom2,065,20211008,3.54
1813,tom2,067,20211008,1.84
1814,tom2,067,20211008,2.41
1815,tom2,068,20211008,4.32
1816,tom2,069,20211008,11.61
1817,tom2,069,20211008,6.19
1818,tom2,071,20211008,3.75
1819,tom2,072,20211008,3.54
1820,tom2,073,20211008,7.12
1821,tom2,073,20211008,7.61
1822,tom2,075,20211008,4.42
1823,tom2,076,20211008,12.07
1824,tom2,078,20211008,12.39
1825,tom2,079,20211008,5.88
1826,tom2,083,20211008,1.59
1827,tom2,085,20211008,6.62
1828,tom2,085,20211008,3.15
1829,tom2,086,20211008,7.12
1830,tom2,087,20211008,20.78
1831,tom2,088,20211008,7.22
1832,tom2,088,20211008,5.98
1833,tom2,090,20211008,4.74
1834,tom2,090,20211008,3.72
1835,tom2,091,20211008,8.57
1836,tom2,092,20211008,9.35
1837,tom2,093,20211008,11.82
1838,tom2,094,20211008,12.11
1839,tom2,095,20211008,13.27
1840,tom2,096,20211008,6.41
1841,tom2,096,20211008,7.47
1842,tom2,098,20211008,22.65
1843,tom2,099,20211008,5.13
1844,tom2,100,20211008,17.17
1845,tom2,001,20211013,13.91
1846,tom2,001,20211013,11.22
1847,tom2,002,20211013,11.08
1848,tom2,003,20211013,2.51
1849,tom2,003,20211013,1.84
1850,tom2,004,20211013,0.46
1851,tom2,006,20211013,1.91
1852,tom2,007,20211013,4.25
1853,tom2,007,20211013,2.73
1854,tom2,008,20211013,11.47
1855,tom2,009,20211013,1.98
1856,tom2,010,20211013,1.1
1857,tom2,010,20211013,1.84
1858,tom2,011,20211013,1.31
1859,tom2,012,20211013,2.02
1860,tom2,012,20211013,20.53
1861,tom2,013,20211013,14.69
1862,tom2,013,20211013,7.22
1863,tom2,014,20211013,1.98
1864,tom2,014,20211013,5.95
1865,tom2,015,20211013,1.56
1866,tom2,015,20211013,1.38
1867,tom2,015,20211013,1.1
1868,tom2,016,20211013,4.78
1869,tom2,016,20211013,2.9
1870,tom2,017,20211013,0.96
1871,tom2,018,20211013,21.03
1872,tom2,019,20211013,2.73
1873,tom2,019,20211013,1.84
1874,tom2,020,20211013,9.45
1875,tom2,021,20211013,6.34
1876,tom2,021,20211013,4.39
1877,tom2,022,20211013,4.46
1878,tom2,023,20211013,3.82
1879,tom2,023,20211013,3.75
1880,tom2,024,20211013,2.69
1881,tom2,026,20211013,8.85
1882,tom2,026,20211013,8.28
1883,tom2,027,20211013,18.44
1884,tom2,028,20211013,2.69
1885,tom2,029,20211013,3.75
1886,tom2,030,20211013,8.64
1887,tom2,031,20211014,3.61
1888,tom2,032,20211014,2.97
1889,tom2,032,20211014,2.58
1890,tom2,033,20211014,2.44
1891,tom2,033,20211014,2.37
1892,tom2,034,20211014,1.31
1893,tom2,034,20211014,0.64
1894,tom2,035,20211014,0.18
1895,tom2,035,20211014,0.07
1896,tom2,036,20211014,22.48
1897,tom2,037,20211014,13.84
1898,tom2,038,20211014,20.14
1899,tom2,039,20211014,5.91
1900,tom2,040,20211014,7.43
1901,tom2,040,20211014,
1902,tom2,041,20211014,5.95
1903,tom2,041,20211014,5.52
1904,tom2,042,20211014,8.99
1905,tom2,042,20211014,4.39
1906,tom2,043,20211014,11.22
1907,tom2,044,20211014,11.86
1908,tom2,045,20211014,1.31
1909,tom2,046,20211014,6.58
